수거실적처리전표번호,품목 코드,최초신청시간,최초신청자,최종작업시간,최종작업자,수거 업체 코드,처리 구분,
202102030114,2-20-10,2021-02-03 15:54,guest,2021-02-04 7:16,pda01,11,3,
202102030115,03-30-53,2021-02-03 15:55,guest,2021-02-05 5:44,pda01,11,3,
202102030115,03-30-53,2021-02-03 15:55,guest,2021-02-05 5:44,pda01,11,3,
202102030116,2-20-15,2021-02-03 15:56,guest,2021-02-04 5:48,pda01,11,3,
202102030117,2-20-34,2021-02-03 15:59,guest,2021-02-08 15:44,pda01,11,3,
202102030118,03-30-64,2021-02-03 16:00,guest,2021-02-03 16:00,pda01,11,3,
202102030119,03-30-49,2021-02-03 16:02,guest,2021-02-05 7:26,pda01,11,3,
202102030120,03-30-68,2021-02-03 16:03,guest,2021-02-04 14:05,pda01,11,3,
202102030120,2-20-29,2021-02-03 16:03,guest,2021-02-04 14:05,pda01,11,3,
202102030121,2-20-45,2021-02-03 16:04,guest,2021-02-04 6:37,pda01,11,3,
202102030122,2-20-40,2021-02-03 16:05,guest,2021-02-04 6:33,pda01,11,3,
202102030123,2-20-40,2021-02-03 16:09,guest,2021-02-04 6:41,pda01,11,3,
202102030124,2-20-36,2021-02-03 16:10,guest,2021-02-04 7:32,pda01,11,3,
202102030125,03-30-49,2021-02-03 16:16,guest,2021-02-04 9:23,pda01,11,3,
202102030126,2-20-61,2021-02-03 16:21,guest,2021-02-04 6:39,pda01,11,3,
202102030127,2-20-10,2021-02-03 16:26,guest,2021-02-04 8:54,pda01,11,3,
202102030128,1-20-36,2021-02-03 16:27,guest,2021-02-03 16:27,pda01,11,3,
202102030129,2-20-7,2021-02-03 16:28,guest,2021-02-04 6:00,pda01,11,3,
202102030130,03-30-64,2021-02-03 16:28,guest,2021-02-04 5:24,pda01,11,3,
202102030130,2-20-25,2021-02-03 16:28,guest,2021-02-04 5:24,pda01,11,3,
202102030130,2-20-3,2021-02-03 16:28,guest,2021-02-04 5:24,pda01,11,3,
202102030131,2-20-28,2021-02-03 16:29,guest,2021-02-04 8:54,pda01,11,3,
202102030132,03-30-49,2021-02-03 16:33,guest,2021-02-04 7:13,pda01,11,3,
202102030132,03-30-49,2021-02-03 16:33,guest,2021-02-04 7:13,pda01,11,3,
202102030133,2-20-8,2021-02-03 16:38,guest,2021-02-03 16:38,pda01,11,3,
202102030134,2-20-36,2021-02-03 16:41,guest,2021-02-05 8:43,pda01,11,3,
202102030134,2-20-36,2021-02-03 16:41,guest,2021-02-05 8:43,pda01,11,3,
202102030135,2-20-5,2021-02-03 16:47,guest,2021-02-09 8:42,pda01,11,3,
202102030135,2-20-5,2021-02-03 16:47,guest,2021-02-09 8:42,pda01,11,3,
202102030136,03-30-41,2021-02-03 16:52,guest,2021-02-05 9:35,pda01,11,3,
202102030137,2-20-12,2021-02-03 16:56,guest,2021-02-05 9:00,pda01,11,3,
202102030138,03-30-73,2021-02-03 16:57,guest,2021-02-05 9:48,pda01,11,3,
202102030139,03-30-53,2021-02-03 17:01,guest,2021-02-05 6:16,pda01,11,3,
202102030140,03-30-64,2021-02-03 17:09,guest,2021-02-04 8:23,pda01,11,3,
202102030140,2-20-20,2021-02-03 17:09,guest,2021-02-04 8:23,pda01,11,3,
202102030140,2-20-20,2021-02-03 17:09,guest,2021-02-04 8:23,pda01,11,3,
202102030140,2-20-4,2021-02-03 17:09,guest,2021-02-04 8:23,pda01,11,3,
202102030140,2-20-51,2021-02-03 17:09,guest,2021-02-04 8:23,pda01,11,3,
202102030141,03-30-64,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030141,03-30-65,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030141,2-20-19,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030141,2-20-20,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030141,2-20-20,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030141,2-20-32,2021-02-03 17:09,guest,2021-02-05 7:01,pda01,11,3,
202102030142,2-20-7,2021-02-03 17:12,guest,2021-02-04 5:23,pda01,11,3,
202102030143,03-30-65,2021-02-03 17:18,guest,2021-02-03 17:18,pda01,11,3,
202102030144,2-20-25,2021-02-03 17:18,guest,2021-02-05 5:20,pda01,11,3,
202102030144,2-20-26,2021-02-03 17:18,guest,2021-02-08 5:20,pda01,11,3,
202102030145,03-30-49,2021-02-03 17:27,guest,2021-02-05 5:58,pda01,11,3,
202102030146,03-30-41,2021-02-03 17:30,guest,2021-02-04 5:19,pda01,11,3,
202102030147,2-20-5,2021-02-03 17:44,guest,2021-02-06 8:51,pda01,11,3,
202102030148,03-30-64,2021-02-03 17:45,guest,2021-02-05 7:02,pda01,11,3,
202102030148,03-30-65,2021-02-03 17:45,guest,2021-02-04 17:07,pda01,11,3,
202102030148,2-20-19,2021-02-03 17:45,guest,2021-02-05 7:02,pda01,11,3,
202102030149,03-30-65,2021-02-03 18:05,guest,2021-02-05 6:53,pda01,11,3,
202102030150,2-20-6,2021-02-03 18:43,guest,2021-02-05 8:54,pda01,11,3,
202102030151,03-30-52,2021-02-03 21:31,guest,2021-02-05 8:45,pda01,11,3,
202102040001,2-20-46,2021-02-04 7:34,guest,2021-02-04 7:34,pda01,11,3,
202102040002,2-20-17,2021-02-04 8:37,guest,2021-02-05 11:26,pda01,11,3,
202102040003,2-20-12,2021-02-04 8:59,guest,2021-02-05 9:37,pda01,11,3,
202102040003,2-20-12,2021-02-04 8:59,guest,2021-02-05 9:37,pda01,11,3,
202102040003,2-20-71,2021-02-04 8:59,guest,2021-02-05 9:37,pda01,11,3,
202102040004,2-20-15,2021-02-04 9:02,guest,2021-02-05 10:08,pda01,11,3,
202102040005,03-30-49,2021-02-04 9:17,guest,2021-02-05 8:56,pda01,11,3,
202102040005,03-30-49,2021-02-04 9:17,guest,2021-02-05 8:56,pda01,11,3,
202102040006,03-30-03,2021-02-04 9:19,guest,2021-02-08 6:44,pda01,11,3,
202102040007,03-30-65,2021-02-04 9:21,guest,2021-02-05 6:14,pda01,11,3,
202102040008,03-30-65,2021-02-04 9:24,guest,2021-02-05 5:31,pda01,11,3,
202102040009,2-20-61,2021-02-04 9:27,guest,2021-02-09 5:51,pda01,11,3,
202102040010,03-30-65,2021-02-04 9:29,guest,2021-02-05 10:04,pda01,11,3,
202102040010,2-20-38,2021-02-04 9:29,guest,2021-02-05 10:04,dong02,11,9,
202102040011,2-20-12,2021-02-04 9:38,guest,2021-02-04 9:38,dong05,11,9,
202102040011,2-20-12,2021-02-04 9:38,guest,2021-02-04 9:38,dong05,11,9,
202102040011,2-20-12,2021-02-04 9:38,guest,2021-02-04 9:38,dong06,11,9,
202102040011,2-20-15,2021-02-04 9:38,guest,2021-02-05 7:53,dong07,11,0,
202102040011,2-20-61,2021-02-04 9:38,guest,2021-02-05 7:53,dong15,11,9,
202102040011,2-20-61,2021-02-04 9:38,guest,2021-02-04 9:38,dong15,11,0,
202102040012,03-30-15,2021-02-04 9:40,guest,2021-02-05 10:13,dong15,11,9,
202102040012,2-20-34,2021-02-04 9:40,guest,2021-02-05 10:13,dong15,11,0,
202102040013,03-30-41,2021-02-04 9:43,guest,2021-02-05 10:15,jadmin,11,9,
202102040013,03-30-42,2021-02-04 9:43,guest,2021-02-05 10:15,jadmin,11,9,
202102040014,03-30-41,2021-02-04 9:43,guest,2021-02-04 9:44,pda01,11,3,
202102040014,03-30-42,2021-02-04 9:43,guest,2021-02-04 9:44,pda01,11,3,
202102040015,2-20-12,2021-02-04 9:45,guest,2021-02-04 16:58,pda01,11,3,
202102040015,2-20-5,2021-02-04 9:45,guest,2021-02-04 16:58,pda01,11,3,
202102040016,03-30-73,2021-02-04 9:53,guest,2021-02-05 10:24,pda01,11,3,
202102040016,03-30-73,2021-02-04 9:53,guest,2021-02-05 10:24,pda01,11,3,
202102040016,03-30-73,2021-02-04 9:53,guest,2021-02-05 10:24,pda01,11,3,
202102040017,1-20-31,2021-02-04 10:08,guest,2021-02-04 10:08,pda01,11,3,
202102040018,2-20-6,2021-02-04 10:14,guest,2021-02-05 10:04,pda01,11,3,
202102040019,03-30-19,2021-02-04 10:24,guest,2021-02-04 10:24,pda01,11,3,
202102040020,03-30-73,2021-02-04 10:31,guest,2021-02-05 8:12,pda01,11,3,
202102040021,2-20-69,2021-02-04 10:32,guest,2021-02-05 8:01,pda01,11,3,
202102040022,2-20-20,2021-02-04 10:34,guest,2021-02-05 8:15,pda01,11,3,
202102040023,2-20-23,2021-02-04 10:40,guest,2021-02-05 8:45,pda01,11,3,
202102040024,03-30-49,2021-02-04 10:44,guest,2021-02-05 6:15,pda01,11,3,
202102040024,2-20-42,2021-02-04 10:44,guest,2021-02-05 6:15,pda01,11,3,
202102040025,2-20-12,2021-02-04 10:51,guest,2021-02-08 17:17,pda01,11,3,
202102040026,03-30-49,2021-02-04 10:53,guest,2021-02-05 16:52,pda01,11,3,
202102040027,2-20-4,2021-02-04 10:54,guest,2021-02-04 16:58,pda01,11,3,
202102040028,1-20-04,2021-02-04 10:57,guest,2021-02-05 8:56,pda01,11,3,
202102040029,2-20-19,2021-02-04 11:07,guest,2021-02-04 11:07,pda01,11,3,
202102040029,2-20-61,2021-02-04 11:07,guest,2021-02-04 11:07,pda01,11,3,
202102040029,2-20-61,2021-02-04 11:07,guest,2021-02-04 11:07,pda01,11,3,
202102040030,2-20-15,2021-02-04 11:17,guest,2021-02-05 6:43,pda01,11,3,
202102040031,03-30-48,2021-02-04 11:19,guest,2021-02-05 9:58,pda01,11,3,
202102040032,03-30-49,2021-02-04 11:21,guest,2021-02-05 9:42,pda01,11,3,
202102040033,03-30-47,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,1-20-02,2021-02-04 11:21,guest,2021-02-04 11:21,pda01,11,3,
202102040033,1-20-03,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,1-20-09,2021-02-04 11:21,guest,2021-02-08 10:02,pda01,11,3,
202102040033,1-20-57,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-11,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-11,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-12,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-20,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-20,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-20,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-40,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040033,2-20-40,2021-02-04 11:21,guest,2021-02-08 9:44,pda01,11,3,
202102040034,03-30-49,2021-02-04 11:22,guest,2021-02-05 9:51,pda01,11,3,
202102040035,03-30-49,2021-02-04 11:26,guest,2021-02-05 17:03,pda01,11,3,
202102040036,03-30-49,2021-02-04 11:26,guest,2021-02-04 16:58,pda01,11,3,
202102040036,03-30-49,2021-02-04 11:26,guest,2021-02-04 16:58,pda01,11,3,
202102040037,03-30-48,2021-02-04 11:27,guest,2021-02-05 7:38,pda01,11,3,
202102040037,03-30-53,2021-02-04 11:27,guest,2021-02-05 7:38,pda01,11,3,
202102040037,03-30-65,2021-02-04 11:27,guest,2021-02-05 7:38,pda01,11,3,
202102040037,2-20-7,2021-02-04 11:27,guest,2021-02-05 7:38,pda01,11,3,
202102040038,03-30-49,2021-02-04 11:29,guest,2021-02-06 7:37,pda01,11,3,
202102040039,03-30-62,2021-02-04 11:30,guest,2021-02-04 11:30,pda01,11,3,
202102040039,03-30-65,2021-02-04 11:30,guest,2021-02-04 11:30,pda01,11,3,
202102040040,03-30-53,2021-02-04 11:31,guest,2021-02-05 8:48,pda01,11,3,
202102040040,03-30-65,2021-02-04 11:31,guest,2021-02-05 8:48,pda01,11,3,
202102040040,2-20-10,2021-02-04 11:31,guest,2021-02-05 8:48,pda01,11,3,
202102040040,2-20-30,2021-02-04 11:31,guest,2021-02-05 8:48,pda01,11,3,
202102040040,2-20-8,2021-02-04 11:31,guest,2021-02-05 8:48,pda01,11,3,
202102040041,2-20-5,2021-02-04 11:36,guest,2021-02-06 5:54,pda01,11,3,
202102040042,03-30-62,2021-02-04 11:38,guest,2021-02-05 9:29,pda01,11,3,
202102040042,03-30-62,2021-02-04 11:38,guest,2021-02-05 9:29,pda01,11,3,
202102040043,03-30-49,2021-02-04 11:42,guest,2021-02-05 7:21,pda01,11,3,
202102040044,03-30-14,2021-02-04 11:44,guest,2021-02-04 12:05,pda01,11,3,
202102040044,03-30-14,2021-02-04 11:44,guest,2021-02-04 12:05,pda01,11,3,
202102040044,03-30-14,2021-02-04 11:44,guest,2021-02-04 12:05,pda01,11,3,
202102040045,2-20-45,2021-02-04 11:48,guest,2021-02-09 6:59,pda01,11,3,
202102040045,2-20-54,2021-02-04 11:48,guest,2021-02-09 6:59,pda01,11,3,
202102040046,03-30-49,2021-02-04 11:49,guest,2021-02-05 6:48,pda01,11,3,
202102040046,03-30-49,2021-02-04 11:49,guest,2021-02-05 6:48,pda01,11,3,
202102040046,03-30-49,2021-02-04 11:49,guest,2021-02-05 6:48,pda01,11,3,
202102040046,03-30-54,2021-02-04 11:49,guest,2021-02-05 6:48,pda01,11,3,
202102040046,03-30-54,2021-02-04 11:49,guest,2021-02-04 11:49,pda01,11,3,
202102040046,03-30-65,2021-02-04 11:49,guest,2021-02-05 6:48,pda01,11,3,
202102040046,2-20-54,2021-02-04 11:49,guest,2021-02-04 11:49,pda01,11,3,
202102040046,2-20-54,2021-02-04 11:49,guest,2021-02-04 11:49,pda01,11,3,
202102040047,03-30-49,2021-02-04 11:51,guest,2021-02-05 9:45,pda01,11,3,
202102040047,03-30-49,2021-02-04 11:51,guest,2021-02-05 9:45,pda01,11,3,
202102040048,03-30-45,2021-02-04 11:53,guest,2021-02-08 7:08,pda01,11,3,
202102040048,03-30-45,2021-02-04 11:53,guest,2021-02-08 7:08,pda01,11,3,
202102040048,03-30-45,2021-02-04 11:53,guest,2021-02-08 7:08,pda01,11,3,
202102040049,03-30-14,2021-02-04 12:02,guest,2021-02-05 8:51,pda01,11,3,
202102040049,03-30-14,2021-02-04 12:02,guest,2021-02-05 8:51,pda01,11,3,
202102040049,03-30-14,2021-02-04 12:02,guest,2021-02-05 8:51,pda01,11,3,
202102040050,03-30-48,2021-02-04 12:10,guest,2021-02-04 12:10,pda01,11,3,
202102040050,2-20-20,2021-02-04 12:10,guest,2021-02-04 12:10,pda01,11,3,
202102040051,03-30-49,2021-02-04 12:11,guest,2021-02-08 8:41,pda01,11,3,
202102040051,03-30-49,2021-02-04 12:11,guest,2021-02-08 8:41,pda01,11,3,
202102040051,03-30-53,2021-02-04 12:11,guest,2021-02-08 8:41,pda01,11,3,
202102040052,03-30-40,2021-02-04 12:12,guest,2021-02-05 8:56,pda01,11,3,
202102040052,03-30-49,2021-02-04 12:12,guest,2021-02-05 8:56,pda01,11,3,
202102040053,2-20-5,2021-02-04 12:14,guest,2021-02-09 6:30,pda01,11,3,
202102040053,2-20-5,2021-02-04 12:14,guest,2021-02-04 12:14,pda01,11,3,
202102040054,2-20-14,2021-02-04 12:16,guest,2021-02-09 10:16,pda01,11,3,
202102040055,2-20-3,2021-02-04 12:22,guest,2021-02-08 8:34,pda01,11,3,
202102040056,03-30-34,2021-02-04 12:35,guest,2021-02-05 7:22,pda01,11,3,
202102040056,03-30-34,2021-02-04 12:35,guest,2021-02-05 7:22,pda01,11,3,
202102040057,03-30-49,2021-02-04 12:42,guest,2021-02-05 8:28,pda01,11,3,
202102040058,03-30-51,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040058,03-30-51,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040058,2-20-20,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040058,2-20-20,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040058,2-20-60,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040058,2-20-60,2021-02-04 12:45,guest,2021-02-05 8:53,pda01,11,3,
202102040059,2-20-10,2021-02-04 12:47,guest,2021-02-05 8:35,pda01,11,3,
202102040060,03-30-03,2021-02-04 12:55,guest,2021-02-05 9:39,pda01,11,3,
202102040060,03-30-03,2021-02-04 12:55,guest,2021-02-05 9:39,pda01,11,3,
202102040060,03-30-15,2021-02-04 12:55,guest,2021-02-05 9:39,pda01,11,3,
202102040060,2-20-51,2021-02-04 12:55,guest,2021-02-05 9:39,pda01,11,3,
202102040061,2-20-20,2021-02-04 12:57,guest,2021-02-05 8:41,pda01,11,3,
202102040062,2-20-5,2021-02-04 12:57,guest,2021-02-05 9:56,pda01,11,3,
202102040063,2-20-49,2021-02-04 13:04,guest,2021-02-05 7:07,pda01,11,3,
202102040064,03-30-65,2021-02-04 13:05,guest,2021-02-04 13:05,pda01,11,3,
202102040064,1-20-54,2021-02-04 13:05,guest,2021-02-04 13:05,pda01,11,3,
202102040065,2-20-26,2021-02-04 13:09,guest,2021-02-04 17:06,pda01,11,3,
202102040066,03-30-54,2021-02-04 13:20,guest,2021-02-04 13:20,pda01,11,3,
202102040067,03-30-49,2021-02-04 13:21,guest,2021-02-04 13:21,pda01,11,3,
202102040067,2-20-5,2021-02-04 13:21,guest,2021-02-04 13:21,pda01,11,3,
202102040068,03-30-54,2021-02-04 13:26,guest,2021-02-08 8:24,pda01,11,3,
202102040069,03-30-49,2021-02-04 13:28,guest,2021-02-04 13:28,pda01,11,3,
202102040070,1-20-57,2021-02-04 13:30,guest,2021-02-05 16:16,pda01,11,3,
202102040071,2-20-42,2021-02-04 13:34,guest,2021-02-05 16:16,pda01,11,3,
202102040072,03-30-65,2021-02-04 13:36,guest,2021-02-05 14:33,pda01,11,3,
202102040072,2-20-16,2021-02-04 13:36,guest,2021-02-05 14:33,pda01,11,3,
202102040073,2-20-29,2021-02-04 13:37,guest,2021-02-05 8:56,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040074,2-20-60,2021-02-04 13:39,guest,2021-02-05 11:16,pda01,11,3,
202102040075,2-20-6,2021-02-04 13:41,guest,2021-02-05 16:44,pda01,11,3,
202102040076,03-30-47,2021-02-04 13:44,guest,2021-02-05 6:15,pda01,11,3,
202102040076,03-30-49,2021-02-04 13:44,guest,2021-02-05 6:15,pda01,11,3,
202102040076,2-20-26,2021-02-04 13:44,guest,2021-02-05 6:15,pda01,11,3,
202102040076,2-20-30,2021-02-04 13:44,guest,2021-02-05 6:15,pda01,11,3,
202102040077,2-20-9,2021-02-04 13:47,guest,2021-02-08 8:25,pda01,11,3,
202102040078,03-30-19,2021-02-04 13:53,guest,2021-02-05 6:44,pda01,11,3,
202102040078,03-30-62,2021-02-04 13:53,guest,2021-02-05 6:44,pda01,11,3,
202102040078,03-30-62,2021-02-04 13:53,guest,2021-02-05 6:44,pda01,11,3,
202102040078,2-20-49,2021-02-04 13:53,guest,2021-02-05 6:44,pda01,11,3,
202102040078,2-20-49,2021-02-04 13:53,guest,2021-02-05 6:44,pda01,11,3,
202102040079,2-20-6,2021-02-04 13:58,guest,2021-02-08 6:31,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040080,2-20-18,2021-02-04 13:59,guest,2021-02-09 9:33,pda01,11,3,
202102040081,03-30-47,2021-02-04 14:00,guest,2021-02-04 14:00,pda01,11,3,
202102040081,03-30-48,2021-02-04 14:00,guest,2021-02-04 14:00,pda01,11,3,
202102040081,2-20-9,2021-02-04 14:00,guest,2021-02-08 15:43,pda01,11,3,
202102040082,2-20-20,2021-02-04 14:00,guest,2021-02-04 14:00,pda01,11,3,
202102040083,03-30-69,2021-02-04 14:03,guest,2021-02-05 9:22,pda01,11,3,
202102040084,03-30-30,2021-02-04 14:07,guest,2021-02-05 10:29,pda01,11,3,
202102040085,03-30-49,2021-02-04 14:10,guest,2021-02-05 10:24,pda01,11,3,
202102040086,03-30-65,2021-02-04 14:11,guest,2021-02-05 14:00,pda01,11,3,
202102040087,03-30-32,2021-02-04 14:15,guest,2021-02-05 14:33,pda01,11,3,
202102040087,03-30-32,2021-02-04 14:15,guest,2021-02-05 14:33,pda01,11,3,
202102040087,03-30-64,2021-02-04 14:15,guest,2021-02-05 14:33,pda01,11,3,
202102040087,03-30-67,2021-02-04 14:15,guest,2021-02-05 14:33,pda01,11,3,
202102040087,2-20-15,2021-02-04 14:15,guest,2021-02-05 14:33,pda01,11,3,
202102040088,03-30-29,2021-02-04 14:16,guest,2021-02-05 10:41,pda01,11,3,
202102040089,2-20-61,2021-02-04 14:17,guest,2021-02-05 5:44,pda01,11,3,
202102040090,2-20-32,2021-02-04 14:23,guest,2021-02-05 7:23,pda01,11,3,
202102040091,2-20-5,2021-02-04 14:27,guest,2021-02-05 7:15,pda01,11,3,
202102040092,2-20-26,2021-02-04 14:29,guest,2021-02-05 10:42,pda01,11,3,
202102040092,2-20-26,2021-02-04 14:29,guest,2021-02-05 10:42,pda01,11,3,
202102040093,2-20-10,2021-02-04 14:30,guest,2021-02-08 7:59,pda01,11,3,
202102040093,2-20-12,2021-02-04 14:30,guest,2021-02-08 7:59,pda01,11,3,
202102040093,2-20-12,2021-02-04 14:30,guest,2021-02-08 7:59,pda01,11,3,
202102040093,2-20-12,2021-02-04 14:30,guest,2021-02-08 7:59,pda01,11,3,
202102040094,03-30-49,2021-02-04 14:31,guest,2021-02-05 10:22,pda01,11,3,
202102040094,2-20-36,2021-02-04 14:31,guest,2021-02-05 10:22,pda01,11,3,
202102040095,2-20-16,2021-02-04 14:32,guest,2021-02-05 10:32,pda01,11,3,
202102040095,2-20-16,2021-02-04 14:32,guest,2021-02-05 10:32,pda01,11,3,
202102040096,03-30-49,2021-02-04 14:34,guest,2021-02-05 10:32,pda01,11,3,
202102040097,03-30-49,2021-02-04 14:38,guest,2021-02-04 14:38,pda01,11,3,
202102040097,2-20-20,2021-02-04 14:38,guest,2021-02-08 5:26,pda01,11,3,
202102040098,03-30-47,2021-02-04 14:40,guest,2021-02-04 14:40,pda01,11,3,
202102040099,03-30-47,2021-02-04 14:40,guest,2021-02-04 14:40,pda01,11,3,
202102040100,2-20-33,2021-02-04 14:41,guest,2021-02-05 7:14,pda01,11,3,
202102040100,2-20-7,2021-02-04 14:41,guest,2021-02-05 7:14,pda01,11,3,
202102040101,03-30-01,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,03-30-03,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,03-30-18,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,03-30-21,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,1-20-07,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-12,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-12,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-20,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-20,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-20,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-24,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-45,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040101,2-20-5,2021-02-04 14:47,guest,2021-02-05 16:16,pda01,11,3,
202102040102,2-20-7,2021-02-04 14:47,guest,2021-02-05 7:20,pda01,11,3,
202102040103,2-20-19,2021-02-04 14:49,guest,2021-02-05 8:06,pda01,11,3,
202102040103,2-20-20,2021-02-04 14:49,guest,2021-02-04 15:25,pda01,11,3,
202102040104,03-30-67,2021-02-04 14:50,guest,2021-02-08 8:08,pda01,11,3,
202102040104,03-30-67,2021-02-04 14:50,guest,2021-02-08 8:08,pda01,11,3,
202102040105,2-20-16,2021-02-04 14:51,guest,2021-02-05 7:17,pda01,11,3,
202102040106,03-30-49,2021-02-04 14:51,guest,2021-02-05 16:18,pda01,11,3,
202102040106,1-20-07,2021-02-04 14:51,guest,2021-02-05 16:18,pda01,11,3,
202102040106,1-20-57,2021-02-04 14:51,guest,2021-02-05 16:18,pda01,11,3,
202102040106,4-40-18,2021-02-04 14:51,guest,2021-02-05 16:18,pda01,11,3,
202102040107,2-20-15,2021-02-04 14:53,guest,2021-02-05 10:19,pda01,11,3,
202102040108,2-20-15,2021-02-04 14:54,guest,2021-02-04 14:54,pda01,11,3,
202102040109,2-20-15,2021-02-04 14:56,guest,2021-02-05 7:15,pda01,11,3,
202102040110,2-20-19,2021-02-04 14:58,guest,2021-02-05 9:33,pda01,11,3,
202102040110,2-20-32,2021-02-04 14:58,guest,2021-02-05 9:33,pda01,11,3,
202102040110,2-20-61,2021-02-04 14:58,guest,2021-02-05 9:33,pda01,11,3,
202102040111,2-20-4,2021-02-04 14:59,guest,2021-02-05 5:22,pda01,11,3,
202102040111,2-20-6,2021-02-04 14:59,guest,2021-02-05 5:22,pda01,11,3,
202102040111,2-20-61,2021-02-04 14:59,guest,2021-02-05 5:22,pda01,11,3,
202102040111,2-20-61,2021-02-04 14:59,guest,2021-02-05 5:22,pda01,11,3,
202102040111,2-20-64,2021-02-04 14:59,guest,2021-02-05 5:22,pda01,11,3,
202102040112,2-20-8,2021-02-04 15:01,guest,2021-02-05 14:33,pda01,11,3,
202102040113,1-20-56,2021-02-04 15:04,guest,2021-02-05 7:50,pda01,11,3,
202102040114,2-20-32,2021-02-04 15:08,guest,2021-02-06 7:41,pda01,11,3,
202102040115,2-20-66,2021-02-04 15:08,guest,2021-02-05 10:13,pda01,11,3,
202102040116,03-30-65,2021-02-04 15:09,guest,2021-02-04 15:09,pda01,11,3,
202102040116,2-20-15,2021-02-04 15:09,guest,2021-02-04 15:09,pda01,11,3,
202102040116,2-20-35,2021-02-04 15:09,guest,2021-02-04 15:09,pda01,11,3,
202102040116,2-20-6,2021-02-04 15:09,guest,2021-02-04 15:09,pda01,11,3,
202102040117,2-20-16,2021-02-04 15:24,guest,2021-02-05 16:18,pda01,11,3,
202102040117,2-20-17,2021-02-04 15:24,guest,2021-02-05 16:18,pda01,11,3,
202102040118,2-20-19,2021-02-04 15:26,guest,2021-02-05 8:05,pda01,11,3,
202102040119,03-30-49,2021-02-04 15:27,guest,2021-02-05 10:00,pda01,11,3,
202102040120,03-30-14,2021-02-04 15:29,guest,2021-02-05 6:06,pda01,11,3,
